bathroom,cancellation,distance,entertainment,kitchen,length,location,name,price_monthly,price_nightly,price_weekly,rv_details,sleeps,temperature_control,vehicle_type,year
"Shower,Toilet,Bathroom Sink",Standard,"84.2 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",37.0ft,"Oakdale, CA",2018 heritage glen 300bh,,$120,$720,"Year - 2018,Manufacturer - Forest River RV,Make - Heritage Glen LTZ,Model - 300BH,Class - Travel Trailer,Sleeps - 8,Slides - 3,Length - 37.0 ft,Height - 11.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Flexible,"20.6 miles from San Francisco, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Walnut Creek, CA",2008 R vision 29bhs,"$2,800",$129,$812,"Year - 2008,Manufacturer - R-Vision,Make - Trail-Cruiser,Model - TC30BHC,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 36.0 gal,Length - 30.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"60.4 miles from San Francisco, CA","TV,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Santa Cruz, CA",2018 Classic by Flagstaff,"$2,907",$114,$718,"Year - 2018,Manufacturer - Forest River RV,Make - Flagstaff Classic,Model - 823D,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 3,Fresh water tank - 200.0 gal,Length - 35.0 ft,Height - 13.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"49.0 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Microwave,Refrigerator,Kitchen Sink,Range (Stove)",23.0ft,"Brookdale, CA",2013 Coachman Leperchaun,"$4,500",$179,"$1,175","Year - 2013,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 210QB Ford 350,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 3,Number of Bunk Beds - 1,Length - 23.0 ft,Height - 10.0 ft",6,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Class C Motor Home,2013
"Shower,Toilet,Bathroom Sink",Standard,"25.9 miles from San Francisco, CA","AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Concord, CA",2015 Forest River RV Wildwood X-Lite 281...,"$2,652",$104,$655,"Year - 2015,Manufacturer - Forest River RV,Make - Wildwood X-Lite,Model - 281QBXL,Class - Travel Trailer,Sleeps - 8,Slides - 1,Length - 32.0 ft,Height - 125.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2015
"Shower,Bathroom Sink,Toilet",Strict,"26.8 miles from San Francisco, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",29ft,"Vallejo, CA",2016 Thor Four Winds 28Z Sleeps 8,"$5,090",$196,"$1,295","Year - 2016,Manufacturer - Thor Motor Coach,Make - Four Winds,Model - 28Z,Class - Class C Motor Home,Sleeps - 7,Slides - 1,Length - 29.0 ft,Height - 10.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2016
"Shower,Toilet,Bathroom Sink",Strict,"74.4 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink,Slide Out",23.0ft,"Aromas, CA",Pet Friendly and ready for adventure wit...,"$5,300",$205,"$1,280","Year - 2018,Manufacturer - Forest River RV,Make - Forester LE,Model - 2251SLE Ford,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 2,Slides - 1,Fresh water tank - 32.0 gal,Length - 23.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet,Bathroom Sink",Standard,"29.6 miles from San Francisco, CA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",20.0ft,"Pleasanton, CA",2019 Forest River rPod 190,"$3,545",$139,$876,"Year - 2019,Manufacturer - Forest River RV,Make - R Pod,Model - RP-190,Class - Travel Trailer,Sleeps - 4,Slides - 1,Fresh water tank - 30.0 gal,Length - 20.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"39.6 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Antioch, CA",Perfect Family RV,,$180,,"Year - 2019,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 220QB,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 50.0 gal,Length - 25.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Bathroom Sink,Toilet",Strict,"26.8 miles from San Francisco, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Refrigerator,Kitchen Sink",24ft,"Vallejo, CA",2015 Thor Motor Coach Chateau 23u,"$4,980",$179,"$1,190","Year - 2015,Manufacturer - Thor Motor Coach,Make - Chateau,Model - 23U,Class - Class C Motor Home,Sleeps - 4,Length - 24.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2015
"Shower,Toilet,Bathroom Sink",Flexible,"45.4 miles from San Francisco, CA","AM/FM Radio,CD Player,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",28.0ft,"Vacaville, CA",The Lark Family Fun Trailer,"$3,000",$125,$850,"Year - 2017,Manufacturer - Forest River RV,Make - Wildwood,Model - 241BHXL,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 56.0 gal,Length - 28.0 ft,Height - 11.0 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Bathroom Sink,Toilet",Standard,"55.8 miles from San Francisco, CA","CD Player,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",20.0ft,"Dixon, CA",2016 Forest River R Pod RP-176 Hood Rive...,"$1,300",$109,$650,"Year - 2016,Manufacturer - Forest River RV,Make - R Pod,Model - RP-176,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 3,Slides - 1,Fresh water tank - 36.0 gal,Length - 20.0 ft,Height - 115.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"49.4 miles from San Francisco, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.5ft,"Tracy, CA",2017 Grey Wolf 26DBH,"$3,264",$128,$806,"Year - 2017,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 26DBH,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 46.0 gal,Length - 31.5 ft,Height - 10.4 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"4.7 miles from San Francisco, CA","CD Player,TV,iPod Docking Station,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"San Francisco, CA",2008 Airstream Safari,"$3,060",$120,$756,"Year - 2008,Manufacturer - Airstream RV,Make - Sport,Model - 22 Sport,Class - Travel Trailer,Sleeps - 4,Fresh water tank - 30.0 gal,Length - 23.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2008
"Shower,Toilet,Bathroom Sink",Standard,"54.0 miles from San Francisco, CA","TV,CD Player,AM/FM Radio,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"Tracy, CA",2017 Heritage Glen 27rls,"$3,315",$115,$819,"Year - 2017,Manufacturer - Forest River RV,Make - Wildwood Heritage Glen,Model - 272RL,Class - Travel Trailer,Sleeps - 5,Total Number of Beds - 2,Slides - 2,Fresh water tank - 48.0 gal,Length - 34.0 ft,Height - 11.0 ft",5,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"29.6 miles from San Francisco, CA",AM/FM Radio,"Refrigerator,Kitchen Sink,Microwave,Range (Stove)",23.0ft,"Pleasanton, CA",2020 Forest River Vibe 17DB,"$3,545",$139,$876,"Year - 2020,Manufacturer - Forest River RV,Make - Vibe,Model - 17DB,Class - Travel Trailer,Sleeps - 7,Total Number of Beds - 3,Fresh water tank - 44.0 gal,Length - 23.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2020
"Shower,Toilet,Bathroom Sink",Standard,"40.6 miles from San Francisco, CA","TV,AM/FM Radio","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",31.0ft,"San Jose, CA",2020 Wildwood by Forest River Heritage G...,"$6,600",$275,"$1,800","Year - 2020,Manufacturer - Forest River RV,Make - Wildwood Heritage Glen LTZ,Model - 314BUD,Class - Travel Trailer,Sleeps - 12,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 2,Fresh water tank - 40.0 gal,Length - 31.0 ft,Height - 15.0 ft",12,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Travel Trailer,2020
"Shower,Bathroom Sink,Toilet",Standard,"31.0 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",28.0ft,"Pleasanton, CA",Lady Bella,"$8,400",$300,"$1,800","Year - 2013,Manufacturer - Forest River RV,Make - Georgetown,Model - 280DSF,Class - Class A Motor Home,Sleeps - 5,Total Number of Beds - 5,Slides - 2,Length - 28.0 ft,Height - 12.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2013
"Bathroom Sink,Toilet,Shower",Standard,"41.9 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Microwave,Range (Stove),Refrigerator,Kitchen Sink",25.0ft,"Fairfield, CA",The Spaceship,"$6,375",$275,"$1,575","Year - 2019,Manufacturer - Airstream RV,Make - Flying Cloud,Model - 25RB,Class - Travel Trailer,Sleeps - 6,Length - 25.0 ft,Height - 117.0 ft",6,"Hot & Cold Water Supply,In Dash Air Conditioning,Roof Air Conditioning",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Strict,"51.7 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Santa Rosa, CA",WE SPOIL CAMPERS-DELIVERY POSSIBLE * GRE...,"$5,600",$189,"$1,200","Year - 2016,Manufacturer - Grand Design,Make - Imagine,Model - 2800BH,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 32.0 gal,Length - 32.0 ft,Height - 10.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2016
"Shower,Toilet,Bathroom Sink",Standard,"75.2 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",36.0ft,"Modesto, CA",Family Friendly 2018 Forest River RV Wil...,"$3,000",$125,$800,"Year - 2018,Manufacturer - Forest River RV,Make - Wildwood,Model - 32BHDS,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 3,Slides - 2,Fresh water tank - 56.0 gal,Length - 36.0 ft,Height - 13.5 ft",8,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Flexible,"47.6 miles from San Francisco, CA","CD Player,iPod Docking Station,TV,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",43.0ft,"Vacaville, CA",“Kida” the Wolf Pack Toy Hauler,"$4,500",$175,"$1,100","Year - 2020,Manufacturer - Forest River RV,Make - Cherokee Wolf Pack,Model - 365PACK16,Class - Toy Hauler,Sleeps - 8,Slides - 2,Fresh water tank - 110.0 gal,Length - 43.0 ft,Height - 13.5 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Toy Hauler,2020
"Shower,Toilet,Bathroom Sink",Standard,"62.1 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",30.0ft,"Morgan Hill, CA",2019 Forest River RV Forester 2861DS For...,"$6,758",$280,"$1,670","Year - 2019,Manufacturer - Forest River RV,Make - Forester,Model - 2861DS Ford,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 2,Fresh water tank - 44.0 gal,Length - 30.0 ft,Height - 11.0 ft",8,"In Dash Air Conditioning,Roof Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Standard,"63.9 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player,iPod Docking Station","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",35.0ft,"Manteca, CA",2018 Forest River RV Cherokee Grey Wolf ...,"$2,900",$150,$800,"Year - 2019,Manufacturer - Forest River RV,Make - Cherokee Grey Wolf,Model - 294BH,Class - Travel Trailer,Sleeps - 10,Number of Bunk Beds - 2,Slides - 2,Length - 35.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Bathroom Sink,Toilet",Strict,"24.2 miles from San Francisco, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Slide Out,Refrigerator,Kitchen Sink",24.3ft,"Martinez, CA",2020 Winnebago Vita Mercedes Diesel 19 M...,"$6,950",$335,"$2,100","Year - 2020,Manufacturer - Winnebago,Make - Vita,Model - 24F,Class - Class C Motor Home,Sleeps - 5,Total Number of Beds - 3,Slides - 1,Fresh water tank - 37.0 gal,Length - 24.3 ft,Height - 12.0 ft",5,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2020
"Shower,Toilet,Bathroom Sink",Standard,"47.9 miles from San Francisco, CA","AM/FM Radio,CD Player,TV,DVD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Vacaville, CA",2018 KZRV 282BHK,"$2,900",$100,$600,"Year - 2018,Manufacturer - KZ,Make - Sportsmen,Model - 282BHK,Class - Travel Trailer,Sleeps - 8,Total Number of Beds - 2,Slides - 2,Fresh water tank - 32.0 gal,Length - 32.0 ft,Height - 10.0 ft",8,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Bathroom Sink,Toilet",Standard,"35.9 miles from San Francisco, CA","CD Player,iPod Docking Station,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",30.0ft,"Napa, CA","2014 Coachmen Leprechaun 280DS ""Lulabell...","$5,738",$199,"$1,418","Year - 2014,Manufacturer - Coachmen RV,Make - Leprechaun,Model - 280DS Chevy 4500,Class - Class C Motor Home,Sleeps - 6,Total Number of Beds - 4,Slides - 2,Fresh water tank - 50.0 gal,Length - 30.0 ft,Height - 11.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2014
"Shower,Toilet",Strict,"41.1 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Microwave,Range (Stove),Slide Out,Refrigerator,Kitchen Sink",32.25ft,"Suisun City, CA",2020 Winnebago Vista 31BE,"$18,000",$600,"$4,200","Year - 2020,Manufacturer - Winnebago,Make - Vista,Model - 31BE,Class - Class A Motor Home,Sleeps - 10,Total Number of Beds - 6,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 70.0 gal,Length - 32.3 ft,Height - 12.2 ft",10,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class A Motor Home,2020
"Toilet,Bathroom Sink,Shower",Standard,"0.3 miles from San Francisco, CA","CD Player,TV,AM/FM Radio,DVD Player","Range (Stove),Refrigerator,Kitchen Sink",25ft,"San Francisco, CA",Gypsy Hideaway,"$4,500",$240,"$1,344","Year - 2009,Manufacturer - Airstream,Make - international,Class - Travel Trailer,Sleeps - 6,Length - 25.0 ft",6,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2009
"Shower,Toilet,Bathroom Sink",Standard,"50.3 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",20.0ft,"Vacaville, CA",2017 starcraft satellite,"$3,060",$120,$756,"Year - 2017,Manufacturer - Starcraft,Make - Satellite,Model - 17RB,Class - Travel Trailer,Sleeps - 3,Total Number of Beds - 2,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 31.0 gal,Length - 20.0 ft,Height - 9.0 ft",3,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Standard,"20.6 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",19.0ft,"Pleasant Hill, CA",2018 Hymer Aktiv,,$279,"$1,799","Year - 2018,Manufacturer - Hymer,Make - Aktiv,Model - Std. Model,Class - Class B Camping Van,Sleeps - 4,Total Number of Beds - 1,Fresh water tank - 30.0 gal,Length - 19.0 ft,Height - 9.5 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2018
"Shower,Toilet,Bathroom Sink",Standard,"61.6 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",33.0ft,"Stockton, CA",2019 Keystone Hideout 29dfs,"$4,055",$140,$950,"Year - 2019,Manufacturer - Keystone RV,Make - Hideout,Model - 29DFSWE,Class - Travel Trailer,Sleeps - 10,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 1,Fresh water tank - 43.0 gal,Length - 33.0 ft,Height - 11.0 ft",10,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Shower,Toilet,Bathroom Sink",Standard,"53.6 miles from San Francisco, CA","AM/FM Radio,CD Player,DVD Player,TV","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",32.0ft,"Tracy, CA",Home away from Home,"$3,400",$150,$900,"Year - 2018,Manufacturer - Dutchmen RV,Make - Coleman Lantern Series,Model - 295QBWE,Class - Travel Trailer,Sleeps - 9,Total Number of Beds - 5,Number of Bunk Beds - 3,Slides - 1,Fresh water tank - 40.0 gal,Length - 32.0 ft,Height - 11.0 ft",9,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2018
"Shower,Toilet,Bathroom Sink",Standard,"39.6 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",32.0ft,"Antioch, CA",Perfect Family RV,,$190,,"Year - 2019,Manufacturer - Winnebago,Make - Minnie Winnie,Model - 31K,Class - Class C Motor Home,Sleeps - 7,Total Number of Beds - 4,Number of Bunk Beds - 1,Slides - 1,Fresh water tank - 44.0 gal,Length - 32.0 ft,Height - 11.0 ft",7,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2019
"Shower,Toilet,Bathroom Sink",Strict,"15.8 miles from San Francisco, CA","CD Player,iPod Docking Station,DVD Player,AM/FM Radio","Refrigerator,Microwave,Range (Stove),Kitchen Sink",22.0ft,"San Anselmo, CA",TS Adventurous great condition ,,$600,,"Year - 2013,Manufacturer - Roadtrek,Make - Roadtrek,Model - RS-Adventurous,Class - Class B Camping Van,Sleeps - 4,Total Number of Beds - 3,Slides - 2,Fresh water tank - 20.0 gal,Length - 22.0 ft,Height - 9.0 ft",4,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class B Camping Van,2013
"Shower,Toilet,Bathroom Sink",Strict,"45.0 miles from San Francisco, CA","TV,DVD Player,AM/FM Radio,CD Player","Refrigerator,Kitchen Sink,Microwave,Range (Stove),Slide Out",34.0ft,"Vacaville, CA",The Murray Family 2017 Heartland Mallard...,,$150,$890,"Year - 2017,Manufacturer - Heartland,Make - Mallard,Model - 32,Class - Travel Trailer,Sleeps - 10,Number of Bunk Beds - 2,Slides - 2,Length - 34.0 ft,Height - 11.0 ft",10,"Hot & Cold Water Supply,Roof Air Conditioning",Travel Trailer,2017
"Shower,Toilet,Bathroom Sink",Flexible,"46.5 miles from San Francisco, CA","TV,AM/FM Radio,CD Player,DVD Player","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",31.0ft,"Vacaville, CA",Jayco Envoy Bunk House 31',,$200,"$1,350","Year - 2018,Manufacturer - Jayco,Make - Envoy,Model - Bunkhouse,Class - Class C Motor Home,Sleeps - 8,Total Number of Beds - 5,Number of Bunk Beds - 2,Slides - 2,Fresh water tank - 50.0 gal,Length - 31.0 ft,Height - 11.5 ft",8,"Roof Air Conditioning,In Dash Air Conditioning,Hot & Cold Water Supply",Class C Motor Home,2018
"Shower,Toilet",Strict,"53.4 miles from San Francisco, CA",,"Microwave,Range (Stove),Refrigerator,Kitchen Sink",15.0ft,"Scotts Valley, CA",2019 A-Liner! Pickup or Delivery in Sant...,"$2,625",$125,$700,"Year - 2019,Manufacturer - ALiner,Make - Classic,Model - Rear Mattress,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Fresh water tank - 11.0 gal,Length - 15.0 ft,Height - 5.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
"Toilet,Shower,Bathroom Sink",Standard,"53.0 miles from San Francisco, CA","CD Player,TV,DVD Player,AM/FM Radio","Range (Stove),Refrigerator,Kitchen Sink,Microwave,Slide Out",25.0ft,"Tracy, CA",Your Home away from Home! 2019 Mini Lit...,"$3,035",$129,$800,"Year - 2019,Manufacturer - Forest River RV,Make - Rockwood Mini Lite,Model - 2506S,Class - Travel Trailer,Sleeps - 4,Total Number of Beds - 2,Slides - 1,Fresh water tank - 40.0 gal,Length - 25.0 ft,Height - 10.0 ft",4,"Roof Air Conditioning,Hot & Cold Water Supply",Travel Trailer,2019
